,origin,destination,requirement
4861,Brunei,Japan,visa_free
4862,Brunei,Jordan,visa_on_arrival
4863,Brunei,Kazakhstan,visa_required
4864,Brunei,Kenya,visa_free
4865,Brunei,Kiribati,visa_required
4866,Brunei,Kosovo,visa_free
4867,Brunei,Kuwait,visa_on_arrival
4868,Brunei,Kyrgyzstan,visa_free
4869,Brunei,Laos,visa_free
4870,Brunei,Latvia,visa_free
4871,Brunei,Lebanon,visa_required
4872,Brunei,Lesotho,visa_free
4873,Brunei,Liberia,visa_required
4874,Brunei,Libya,visa_required
4875,Brunei,Liechtenstein,visa_free
4876,Brunei,Lithuania,visa_free
4877,Brunei,Luxembourg,visa_free
4878,Brunei,Macao,visa_free
4879,Brunei,Madagascar,visa_on_arrival
4880,Brunei,Malawi,visa_on_arrival
4881,Brunei,Malaysia,visa_free
4882,Brunei,Maldives,visa_on_arrival
4883,Brunei,Mali,visa_required
4884,Brunei,Malta,visa_free
4885,Brunei,Marshall Islands,visa_on_arrival
4886,Brunei,Mauritania,visa_on_arrival
4887,Brunei,Mauritius,visa_free
4888,Brunei,Mexico,visa_required
4889,Brunei,Micronesia,visa_free
4890,Brunei,Moldova,visa_free
4891,Brunei,Monaco,visa_free
4892,Brunei,Mongolia,visa_required
4893,Brunei,Montenegro,visa_free
4894,Brunei,Morocco,visa_required
4895,Brunei,Mozambique,visa_on_arrival
4896,Brunei,Myanmar [Burma],visa_free
4897,Brunei,Namibia,visa_required
4898,Brunei,Nauru,visa_required
4899,Brunei,Nepal,visa_on_arrival
4900,Brunei,Netherlands,visa_free
4901,Brunei,New Zealand,eta
4902,Brunei,Nicaragua,visa_free
4903,Brunei,Niger,visa_required
4904,Brunei,Nigeria,visa_on_arrival
4905,Brunei,North Korea,visa_required
4906,Brunei,North Macedonia,visa_free
4907,Brunei,Norway,visa_free
4908,Brunei,Oman,visa_free
4909,Brunei,Pakistan,eta
4910,Brunei,Palau,visa_on_arrival
4911,Brunei,Palestinian Territories,visa_free
4912,Brunei,Panama,visa_free
4913,Brunei,Papua New Guinea,visa_on_arrival
4914,Brunei,Paraguay,visa_required
4915,Brunei,Peru,visa_free
4916,Brunei,Philippines,visa_free
4917,Brunei,Poland,visa_free
4918,Brunei,Portugal,visa_free
4919,Brunei,Qatar,visa_on_arrival
4920,Brunei,Romania,visa_free
4921,Brunei,Russia,visa_free
4922,Brunei,Rwanda,visa_on_arrival
4923,Brunei,Saint Kitts and Nevis,visa_free
4924,Brunei,Saint Lucia,visa_free
4925,Brunei,Samoa,visa_on_arrival
4926,Brunei,San Marino,visa_free
4927,Brunei,São Tomé and Príncipe,visa_required
4928,Brunei,Saudi Arabia,visa_on_arrival
4929,Brunei,Senegal,visa_on_arrival
4930,Brunei,Serbia,visa_required
4931,Brunei,Seychelles,visa_on_arrival
4932,Brunei,Sierra Leone,visa_on_arrival
4933,Brunei,Singapore,visa_free
4934,Brunei,Slovakia,visa_free
4935,Brunei,Slovenia,visa_free
4936,Brunei,Solomon Islands,visa_on_arrival
4937,Brunei,Somalia,visa_on_arrival
4938,Brunei,South Africa,visa_required
4939,Brunei,South Korea,eta
4940,Brunei,South Sudan,visa_on_arrival
4941,Brunei,Spain,visa_free
4942,Brunei,Sri Lanka,eta
4943,Brunei,Saint Vincent and the Grenadines,visa_free
4944,Brunei,Sudan,visa_required
4945,Brunei,Suriname,visa_free
4946,Brunei,Sweden,visa_free
4947,Brunei,Switzerland,visa_free
4948,Brunei,Syria,visa_required
4949,Brunei,Taiwan,visa_free
4950,Brunei,Tajikistan,visa_free
4951,Brunei,Tanzania,visa_free
4952,Brunei,Thailand,visa_free
4953,Brunei,Timor-Leste,visa_on_arrival
4954,Brunei,Togo,visa_on_arrival
4955,Brunei,Tonga,visa_on_arrival
4956,Brunei,Trinidad and Tobago,visa_free
4957,Brunei,Tunisia,visa_free
4958,Brunei,Turkmenistan,visa_required
4959,Brunei,Tuvalu,visa_on_arrival
4960,Brunei,Turkey,visa_free
4961,Brunei,Uganda,visa_on_arrival
4962,Brunei,Ukraine,visa_free
4963,Brunei,United Arab Emirates,visa_free
4964,Brunei,United Kingdom,visa_free
4965,Brunei,United States of America,eta
4966,Brunei,Uruguay,visa_required
4967,Brunei,Uzbekistan,visa_free
4968,Brunei,Vanuatu,visa_free
4969,Brunei,Vatican City,visa_free
4970,Brunei,Venezuela,visa_required
4971,Brunei,Vietnam,visa_free
4972,Brunei,Yemen,visa_required
4973,Brunei,Zambia,visa_on_arrival
4974,Brunei,Zimbabwe,visa_on_arrival
4975,Brunei,Brunei,
4976,Bulgaria,Afghanistan,visa_required
4977,Bulgaria,Albania,visa_free
4978,Bulgaria,Algeria,visa_required
4979,Bulgaria,Andorra,visa_free
4980,Bulgaria,Angola,visa_on_arrival
4981,Bulgaria,Antigua and Barbuda,visa_free
4982,Bulgaria,Argentina,visa_free
4983,Bulgaria,Armenia,visa_free
4984,Bulgaria,Australia,eta
4985,Bulgaria,Austria,visa_free
4986,Bulgaria,Azerbaijan,visa_on_arrival
4987,Bulgaria,Bahamas,visa_free
4988,Bulgaria,Bahrain,visa_on_arrival
4989,Bulgaria,Bangladesh,visa_on_arrival
4990,Bulgaria,Barbados,visa_free
4991,Bulgaria,Belarus,visa_free
4992,Bulgaria,Belgium,visa_free
4993,Bulgaria,Belize,visa_free
4994,Bulgaria,Benin,visa_required
4995,Bulgaria,Bhutan,visa_required
4996,Bulgaria,Bolivia,visa_on_arrival
4997,Bulgaria,Bosnia and Herzegovina,visa_free
4998,Bulgaria,Botswana,visa_free
4999,Bulgaria,Brazil,visa_free
5000,Bulgaria,Brunei,visa_free
5001,Bulgaria,Burkina Faso,visa_required
5002,Bulgaria,Burundi,visa_on_arrival
5003,Bulgaria,Cambodia,visa_on_arrival
5004,Bulgaria,Cameroon,visa_required
5005,Bulgaria,Canada,eta
5006,Bulgaria,Cape Verde,visa_free
5007,Bulgaria,Central African Republic,visa_required
5008,Bulgaria,Chad,visa_required
5009,Bulgaria,Chile,visa_free
5010,Bulgaria,China,visa_required
5011,Bulgaria,Colombia,visa_free
5012,Bulgaria,Comoros,visa_on_arrival
5013,Bulgaria,Congo [Republic],visa_required
5014,Bulgaria,Congo [DRC],visa_on_arrival
5015,Bulgaria,Costa Rica,visa_free
5016,Bulgaria,Côte d'Ivoire,eta
5017,Bulgaria,Croatia,visa_free
5018,Bulgaria,Cuba,visa_on_arrival
5019,Bulgaria,Cyprus,visa_free
5020,Bulgaria,Czech Republic,visa_free
5021,Bulgaria,Denmark,visa_free
5022,Bulgaria,Djibouti,visa_on_arrival
5023,Bulgaria,Dominica,visa_free
5024,Bulgaria,Dominican Republic,visa_free
5025,Bulgaria,Ecuador,visa_free
5026,Bulgaria,Egypt,visa_on_arrival
5027,Bulgaria,El Salvador,visa_free
5028,Bulgaria,Equatorial Guinea,visa_required
5029,Bulgaria,Eritrea,visa_required
5030,Bulgaria,Estonia,visa_free
5031,Bulgaria,Eswatini,visa_required
5032,Bulgaria,Ethiopia,visa_on_arrival
5033,Bulgaria,Fiji,visa_free
5034,Bulgaria,Finland,visa_free
5035,Bulgaria,France,visa_free
5036,Bulgaria,Gabon,visa_free
5037,Bulgaria,Gambia,visa_free
5038,Bulgaria,Georgia,visa_free
5039,Bulgaria,Germany,visa_free
5040,Bulgaria,Ghana,visa_required
5041,Bulgaria,Greece,visa_free
5042,Bulgaria,Grenada,visa_free
5043,Bulgaria,Guatemala,visa_free
5044,Bulgaria,Guinea,visa_on_arrival
5045,Bulgaria,Guinea-Bissau,visa_required
5046,Bulgaria,Guyana,visa_required
5047,Bulgaria,Haiti,visa_free
5048,Bulgaria,Honduras,visa_free
5049,Bulgaria,Hong Kong,visa_free
5050,Bulgaria,Hungary,visa_free
5051,Bulgaria,Iceland,visa_free
5052,Bulgaria,India,visa_on_arrival
5053,Bulgaria,Indonesia,visa_on_arrival
5054,Bulgaria,Iran,visa_on_arrival
5055,Bulgaria,Iraq,visa_on_arrival
5056,Bulgaria,Ireland,visa_free
5057,Bulgaria,Israel,visa_free
5058,Bulgaria,Italy,visa_free
5059,Bulgaria,Jamaica,visa_on_arrival
5060,Bulgaria,Japan,visa_free
5061,Bulgaria,Jordan,visa_on_arrival
5062,Bulgaria,Kazakhstan,visa_free
5063,Bulgaria,Kenya,visa_on_arrival
5064,Bulgaria,Kiribati,visa_free
5065,Bulgaria,Kosovo,visa_free
5066,Bulgaria,Kuwait,visa_on_arrival
5067,Bulgaria,Kyrgyzstan,visa_free
5068,Bulgaria,Laos,visa_on_arrival
5069,Bulgaria,Latvia,visa_free
5070,Bulgaria,Lebanon,visa_on_arrival
5071,Bulgaria,Lesotho,visa_on_arrival
5072,Bulgaria,Liberia,visa_required
5073,Bulgaria,Libya,visa_required
5074,Bulgaria,Liechtenstein,visa_free
5075,Bulgaria,Lithuania,visa_free
5076,Bulgaria,Luxembourg,visa_free
5077,Bulgaria,Macao,visa_free
5078,Bulgaria,Madagascar,visa_on_arrival
5079,Bulgaria,Malawi,visa_on_arrival
5080,Bulgaria,Malaysia,visa_free
5081,Bulgaria,Maldives,visa_on_arrival
5082,Bulgaria,Mali,visa_required
5083,Bulgaria,Malta,visa_free
5084,Bulgaria,Marshall Islands,visa_free
5085,Bulgaria,Mauritania,visa_on_arrival
5086,Bulgaria,Mauritius,visa_free
5087,Bulgaria,Mexico,visa_free
5088,Bulgaria,Micronesia,visa_free
5089,Bulgaria,Moldova,visa_free
5090,Bulgaria,Monaco,visa_free
5091,Bulgaria,Mongolia,visa_free
5092,Bulgaria,Montenegro,visa_free
5093,Bulgaria,Morocco,visa_free
5094,Bulgaria,Mozambique,visa_on_arrival
5095,Bulgaria,Myanmar [Burma],visa_required
5096,Bulgaria,Namibia,visa_on_arrival
5097,Bulgaria,Nauru,visa_required
5098,Bulgaria,Nepal,visa_on_arrival
5099,Bulgaria,Netherlands,visa_free
5100,Bulgaria,New Zealand,eta
5101,Bulgaria,Nicaragua,visa_free
5102,Bulgaria,Niger,visa_required
5103,Bulgaria,Nigeria,visa_on_arrival
5104,Bulgaria,North Korea,visa_required
5105,Bulgaria,North Macedonia,visa_free
5106,Bulgaria,Norway,visa_free
5107,Bulgaria,Oman,visa_on_arrival
5108,Bulgaria,Pakistan,visa_required
5109,Bulgaria,Palau,visa_free
5110,Bulgaria,Palestinian Territories,visa_free
5111,Bulgaria,Panama,visa_free
5112,Bulgaria,Papua New Guinea,visa_on_arrival
5113,Bulgaria,Paraguay,visa_free
5114,Bulgaria,Peru,visa_free
5115,Bulgaria,Philippines,visa_free
5116,Bulgaria,Poland,visa_free
5117,Bulgaria,Portugal,visa_free
5118,Bulgaria,Qatar,visa_on_arrival
5119,Bulgaria,Romania,visa_free
5120,Bulgaria,Russia,visa_required
5121,Bulgaria,Rwanda,visa_on_arrival
5122,Bulgaria,Saint Kitts and Nevis,visa_free
5123,Bulgaria,Saint Lucia,visa_free
5124,Bulgaria,Samoa,visa_free
5125,Bulgaria,San Marino,visa_free
5126,Bulgaria,São Tomé and Príncipe,visa_free
5127,Bulgaria,Saudi Arabia,visa_on_arrival
5128,Bulgaria,Senegal,visa_free
5129,Bulgaria,Serbia,visa_free
5130,Bulgaria,Seychelles,visa_on_arrival
5131,Bulgaria,Sierra Leone,visa_on_arrival
5132,Bulgaria,Singapore,visa_free
5133,Bulgaria,Slovakia,visa_free
5134,Bulgaria,Slovenia,visa_free
5135,Bulgaria,Solomon Islands,visa_free
5136,Bulgaria,Somalia,visa_on_arrival
5137,Bulgaria,South Africa,visa_required
5138,Bulgaria,South Korea,eta
5139,Bulgaria,South Sudan,visa_on_arrival
5140,Bulgaria,Spain,visa_free
5141,Bulgaria,Sri Lanka,eta
5142,Bulgaria,Saint Vincent and the Grenadines,visa_free
5143,Bulgaria,Sudan,visa_required
5144,Bulgaria,Suriname,visa_free
5145,Bulgaria,Sweden,visa_free
5146,Bulgaria,Switzerland,visa_free
5147,Bulgaria,Syria,visa_required
5148,Bulgaria,Taiwan,visa_free
5149,Bulgaria,Tajikistan,visa_on_arrival
5150,Bulgaria,Tanzania,visa_on_arrival
5151,Bulgaria,Thailand,visa_on_arrival
5152,Bulgaria,Timor-Leste,visa_free
5153,Bulgaria,Togo,visa_on_arrival
5154,Bulgaria,Tonga,visa_free
5155,Bulgaria,Trinidad and Tobago,visa_free
5156,Bulgaria,Tunisia,visa_free
5157,Bulgaria,Turkmenistan,visa_required
5158,Bulgaria,Tuvalu,visa_free
5159,Bulgaria,Turkey,visa_free
5160,Bulgaria,Uganda,visa_on_arrival
5161,Bulgaria,Ukraine,visa_free
5162,Bulgaria,United Arab Emirates,visa_free
5163,Bulgaria,United Kingdom,visa_free
5164,Bulgaria,United States of America,visa_required
5165,Bulgaria,Uruguay,visa_free
5166,Bulgaria,Uzbekistan,visa_free
5167,Bulgaria,Vanuatu,visa_free
5168,Bulgaria,Vatican City,visa_free
5169,Bulgaria,Venezuela,visa_free
5170,Bulgaria,Vietnam,visa_on_arrival
5171,Bulgaria,Yemen,visa_required
5172,Bulgaria,Zambia,visa_free
5173,Bulgaria,Zimbabwe,visa_on_arrival
5174,Bulgaria,Bulgaria,
5175,Burkina Faso,Afghanistan,visa_required
5176,Burkina Faso,Albania,visa_required
5177,Burkina Faso,Algeria,visa_required
5178,Burkina Faso,Andorra,visa_required
5179,Burkina Faso,Angola,visa_on_arrival
5180,Burkina Faso,Antigua and Barbuda,visa_required
5181,Burkina Faso,Argentina,visa_required
5182,Burkina Faso,Armenia,visa_required
5183,Burkina Faso,Australia,visa_required
5184,Burkina Faso,Austria,visa_required
5185,Burkina Faso,Azerbaijan,visa_required
5186,Burkina Faso,Bahamas,visa_required
5187,Burkina Faso,Bahrain,visa_required
5188,Burkina Faso,Bangladesh,visa_free
5189,Burkina Faso,Barbados,visa_free
5190,Burkina Faso,Belarus,visa_required
5191,Burkina Faso,Belgium,visa_required
5192,Burkina Faso,Belize,visa_required
5193,Burkina Faso,Benin,visa_free
5194,Burkina Faso,Bhutan,visa_required
5195,Burkina Faso,Bolivia,visa_on_arrival
5196,Burkina Faso,Bosnia and Herzegovina,visa_required
5197,Burkina Faso,Botswana,visa_required
5198,Burkina Faso,Brazil,visa_required
5199,Burkina Faso,Brunei,visa_required
5200,Burkina Faso,Bulgaria,visa_required
5201,Burkina Faso,Burundi,visa_on_arrival
5202,Burkina Faso,Cambodia,visa_on_arrival
5203,Burkina Faso,Cameroon,visa_required
5204,Burkina Faso,Canada,visa_required
5205,Burkina Faso,Cape Verde,visa_free
5206,Burkina Faso,Central African Republic,visa_free
5207,Burkina Faso,Chad,visa_free
5208,Burkina Faso,Chile,visa_required
5209,Burkina Faso,China,visa_required
5210,Burkina Faso,Colombia,visa_required
5211,Burkina Faso,Comoros,visa_on_arrival
5212,Burkina Faso,Congo [Republic],visa_on_arrival
5213,Burkina Faso,Congo [DRC],visa_on_arrival
5214,Burkina Faso,Costa Rica,visa_required
5215,Burkina Faso,Côte d'Ivoire,visa_free
5216,Burkina Faso,Croatia,visa_required
5217,Burkina Faso,Cuba,visa_on_arrival
5218,Burkina Faso,Cyprus,visa_required
5219,Burkina Faso,Czech Republic,visa_required
5220,Burkina Faso,Denmark,visa_required
5221,Burkina Faso,Djibouti,visa_on_arrival
5222,Burkina Faso,Dominica,visa_free
5223,Burkina Faso,Dominican Republic,visa_required
5224,Burkina Faso,Ecuador,visa_free
5225,Burkina Faso,Egypt,visa_required
5226,Burkina Faso,El Salvador,visa_required
5227,Burkina Faso,Equatorial Guinea,visa_required
5228,Burkina Faso,Eritrea,visa_required
5229,Burkina Faso,Estonia,visa_required
5230,Burkina Faso,Eswatini,visa_required
5231,Burkina Faso,Ethiopia,visa_on_arrival
5232,Burkina Faso,Fiji,visa_required
5233,Burkina Faso,Finland,visa_required
5234,Burkina Faso,France,visa_required
5235,Burkina Faso,Gabon,visa_on_arrival
5236,Burkina Faso,Gambia,visa_free
5237,Burkina Faso,Georgia,visa_required
5238,Burkina Faso,Germany,visa_required
5239,Burkina Faso,Ghana,visa_free
5240,Burkina Faso,Greece,visa_required
5241,Burkina Faso,Grenada,visa_required
5242,Burkina Faso,Guatemala,visa_required
5243,Burkina Faso,Guinea,visa_free
5244,Burkina Faso,Guinea-Bissau,visa_free
5245,Burkina Faso,Guyana,visa_required
5246,Burkina Faso,Haiti,visa_free
5247,Burkina Faso,Honduras,visa_required
5248,Burkina Faso,Hong Kong,visa_free
5249,Burkina Faso,Hungary,visa_required
5250,Burkina Faso,Iceland,visa_required
5251,Burkina Faso,India,visa_required
5252,Burkina Faso,Indonesia,visa_required
5253,Burkina Faso,Iran,visa_on_arrival
5254,Burkina Faso,Iraq,visa_required
5255,Burkina Faso,Ireland,visa_required
5256,Burkina Faso,Israel,visa_required
5257,Burkina Faso,Italy,visa_required
5258,Burkina Faso,Jamaica,visa_required
5259,Burkina Faso,Japan,visa_required
5260,Burkina Faso,Jordan,visa_required
5261,Burkina Faso,Kazakhstan,visa_required
5262,Burkina Faso,Kenya,visa_on_arrival
5263,Burkina Faso,Kiribati,visa_required
5264,Burkina Faso,Kosovo,visa_required
5265,Burkina Faso,Kuwait,visa_required
5266,Burkina Faso,Kyrgyzstan,visa_required
5267,Burkina Faso,Laos,visa_on_arrival
5268,Burkina Faso,Latvia,visa_required
5269,Burkina Faso,Lebanon,visa_required
5270,Burkina Faso,Lesotho,visa_on_arrival
5271,Burkina Faso,Liberia,visa_free
5272,Burkina Faso,Libya,visa_required
5273,Burkina Faso,Liechtenstein,visa_required
5274,Burkina Faso,Lithuania,visa_required
5275,Burkina Faso,Luxembourg,visa_required
5276,Burkina Faso,Macao,visa_on_arrival
5277,Burkina Faso,Madagascar,visa_on_arrival
5278,Burkina Faso,Malawi,visa_on_arrival
5279,Burkina Faso,Malaysia,visa_on_arrival
5280,Burkina Faso,Maldives,visa_on_arrival
5281,Burkina Faso,Mali,visa_free
5282,Burkina Faso,Malta,visa_required
5283,Burkina Faso,Marshall Islands,visa_required
5284,Burkina Faso,Mauritania,visa_on_arrival
5285,Burkina Faso,Mauritius,visa_on_arrival
5286,Burkina Faso,Mexico,visa_required
5287,Burkina Faso,Micronesia,visa_free
5288,Burkina Faso,Moldova,visa_required
5289,Burkina Faso,Monaco,visa_required
5290,Burkina Faso,Mongolia,visa_required
5291,Burkina Faso,Montenegro,visa_required
5292,Burkina Faso,Morocco,visa_free
5293,Burkina Faso,Mozambique,visa_on_arrival
5294,Burkina Faso,Myanmar [Burma],visa_required
5295,Burkina Faso,Namibia,visa_on_arrival
5296,Burkina Faso,Nauru,visa_required
5297,Burkina Faso,Nepal,visa_on_arrival
5298,Burkina Faso,Netherlands,visa_required
5299,Burkina Faso,New Zealand,visa_required
5300,Burkina Faso,Nicaragua,visa_on_arrival
5301,Burkina Faso,Niger,visa_free
5302,Burkina Faso,Nigeria,visa_free
5303,Burkina Faso,North Korea,visa_required
5304,Burkina Faso,North Macedonia,visa_required
5305,Burkina Faso,Norway,visa_required
5306,Burkina Faso,Oman,visa_required
5307,Burkina Faso,Pakistan,visa_required
5308,Burkina Faso,Palau,visa_on_arrival
5309,Burkina Faso,Palestinian Territories,visa_required
5310,Burkina Faso,Panama,visa_required
5311,Burkina Faso,Papua New Guinea,visa_required
5312,Burkina Faso,Paraguay,visa_required
5313,Burkina Faso,Peru,visa_required
5314,Burkina Faso,Philippines,visa_free
5315,Burkina Faso,Poland,visa_required
5316,Burkina Faso,Portugal,visa_required
5317,Burkina Faso,Qatar,visa_required
5318,Burkina Faso,Romania,visa_required
5319,Burkina Faso,Russia,visa_required
5320,Burkina Faso,Rwanda,visa_on_arrival
5321,Burkina Faso,Saint Kitts and Nevis,visa_required
5322,Burkina Faso,Saint Lucia,visa_on_arrival
5323,Burkina Faso,Samoa,visa_on_arrival
5324,Burkina Faso,San Marino,visa_required
5325,Burkina Faso,São Tomé and Príncipe,visa_required
5326,Burkina Faso,Saudi Arabia,visa_required
5327,Burkina Faso,Senegal,visa_free
5328,Burkina Faso,Serbia,visa_required
5329,Burkina Faso,Seychelles,visa_on_arrival
5330,Burkina Faso,Sierra Leone,visa_free
5331,Burkina Faso,Singapore,visa_free
5332,Burkina Faso,Slovakia,visa_required
5333,Burkina Faso,Slovenia,visa_required
5334,Burkina Faso,Solomon Islands,visa_required
5335,Burkina Faso,Somalia,visa_on_arrival
5336,Burkina Faso,South Africa,visa_required
5337,Burkina Faso,South Korea,visa_required
5338,Burkina Faso,South Sudan,visa_on_arrival
5339,Burkina Faso,Spain,visa_required
5340,Burkina Faso,Sri Lanka,eta
5341,Burkina Faso,Saint Vincent and the Grenadines,visa_free
5342,Burkina Faso,Sudan,visa_required
5343,Burkina Faso,Suriname,visa_free
5344,Burkina Faso,Sweden,visa_required
5345,Burkina Faso,Switzerland,visa_required
5346,Burkina Faso,Syria,visa_required
5347,Burkina Faso,Taiwan,visa_on_arrival
5348,Burkina Faso,Tajikistan,visa_required
5349,Burkina Faso,Tanzania,visa_on_arrival
5350,Burkina Faso,Thailand,visa_required
5351,Burkina Faso,Timor-Leste,visa_on_arrival
5352,Burkina Faso,Togo,visa_free
5353,Burkina Faso,Tonga,visa_required
5354,Burkina Faso,Trinidad and Tobago,visa_required
5355,Burkina Faso,Tunisia,visa_free
5356,Burkina Faso,Turkmenistan,visa_required
5357,Burkina Faso,Tuvalu,visa_on_arrival
5358,Burkina Faso,Turkey,visa_required
5359,Burkina Faso,Uganda,visa_on_arrival
5360,Burkina Faso,Ukraine,visa_required
5361,Burkina Faso,United Arab Emirates,visa_required
5362,Burkina Faso,United Kingdom,visa_required
5363,Burkina Faso,United States of America,visa_required
5364,Burkina Faso,Uruguay,visa_required
